169,391205	0,000000
169,994754	0,000000
170,598279	0,000000
171,201779	0,000000
171,805255	0,000000
172,408705	0,000000
173,012131	0,000000
173,615533	0,000000
174,218909	0,000000
174,822261	0,000000
175,425588	0,000000
176,028891	0,000000
176,632168	0,000000
177,235421	0,000000
177,838649	0,000000
178,441852	0,000000
179,045030	0,000000
179,648184	0,000000
180,251312	0,000000
180,854416	0,000000
181,457494	0,000000
182,060548	0,000000
182,663577	0,000000
183,266580	0,000000
183,869559	0,000000
184,472513	0,000000
185,075442	0,000000
185,678346	0,000000
186,281224	0,000000
186,884078	0,000000
187,486907	0,000000
188,089710	0,000000
188,692489	0,000000
189,295242	0,000000
189,897970	0,000000
190,500673	0,000000
191,103351	0,000000
191,706004	0,000000
192,308631	0,000000
192,911233	0,000000
193,513810	0,000000
194,116362	0,000000
194,718889	0,000000
195,321390	0,000000
195,923866	0,000000
196,526316	0,000000
197,128742	0,000000
197,731141	0,000000
198,333516	0,000000
198,935865	0,000000
199,538189	0,000000
200,140487	0,000000
200,742760	0,000000
201,345008	0,000000
201,947230	0,000000
202,549427	0,000000
203,151598	0,000000
203,753743	0,000000
204,355864	0,000000
204,957958	0,000000
205,560027	0,000000
206,162071	0,000000
206,764089	0,000000
207,366081	0,000000
207,968048	0,000000
208,569989	0,000000
209,171904	0,000000
209,773794	0,000000
210,375658	0,000000
210,977496	0,000000
211,579309	0,000000
212,181096	0,000000
212,782857	0,000000
213,384593	0,000000
213,986303	0,000000
214,587986	0,000000
215,189645	0,000000
215,791277	0,000000
216,392883	0,000000
216,994464	0,000000
217,596019	0,000000
218,197548	0,000000
218,799051	0,000000
219,400528	0,000000
220,001979	0,000000
220,603404	0,000000
221,204804	0,000000
221,806177	0,000000
222,407524	0,000000
223,008846	0,000000
223,610141	0,000000
224,211410	0,000000
224,812653	0,000000
225,413871	0,000000
226,015062	0,000000
226,616227	0,000000
227,217365	0,000000
227,818478	0,000000
228,419565	0,000000
229,020625	0,000000
229,621659	0,000000
230,222667	0,000000
230,823649	0,000000
231,424605	0,000000
232,025534	0,000000
232,626437	0,000000
233,227314	0,000000
233,828165	0,000000
234,428989	0,000000
235,029787	0,000000
235,630559	0,000000
236,231304	0,000000
236,832023	0,000000
237,432715	0,000000
238,033381	0,000000
238,634021	0,000000
239,234634	0,000000
239,835221	0,000000
240,435781	0,000000
241,036315	0,000000
241,636823	0,000000
242,237304	0,000000
242,837758	0,000000
243,438186	0,000000
244,038587	0,000000
244,638962	0,000000
245,239310	0,000000
245,839631	0,000000
246,439926	0,000000
247,040194	0,000000
247,640436	0,000000
248,240651	0,000000
248,840839	0,000000
249,441001	0,000000
250,041136	0,839220
250,641244	0,775644
251,241325	0,829910
251,841380	0,779064
252,441407	0,922966
253,041409	0,852707
253,641383	0,867611
254,241330	0,965587
254,841251	0,973211
255,441144	1,089962
256,041011	0,945032
256,640851	1,237758
257,240664	0,983472
257,840450	1,281531
258,440210	1,124878
259,039942	1,255169
259,639647	1,331935
260,239326	1,491108
260,838977	1,262157
261,438601	1,302488
262,038198	1,374386
262,637769	1,419361
263,237312	1,379731
263,836828	1,643919
264,436317	1,800356
265,035779	1,717593
265,635214	1,697628
266,234621	1,743442
266,834002	1,741090
267,433355	1,739831
268,032681	1,800938
268,631980	2,037538
269,231252	1,917611
269,830496	2,219864
270,429714	1,991745
271,028904	1,996296
271,628066	2,356384
272,227202	2,252825
272,826310	2,450089
273,425391	2,389532
274,024444	2,340386
274,623470	2,664656
275,222469	2,489844
275,821440	2,285744
276,420384	2,647180
277,019300	2,690790
277,618189	2,955483
278,217051	2,400088
278,815885	2,708594
279,414692	2,544620
280,013471	3,130345
280,612222	2,935138
281,210946	3,054453
281,809643	3,046899
282,408312	3,094935
283,006953	3,366022
283,605567	3,097698
284,204153	2,911128
284,802712	3,522000
285,401243	3,586993
285,999746	3,184952
286,598222	3,552047
287,196670	3,549569
287,795090	3,377988
288,393482	3,627174
288,991847	3,609552
289,590184	3,752880
290,188493	3,766775
290,786775	3,665643
291,385028	3,590168
291,983254	3,768795
292,581452	3,910286
293,179622	3,855611
293,777764	3,976375
294,375879	3,711955
294,973965	4,157728
295,572024	3,952950
296,170055	3,893743
296,768057	4,042383
297,366032	4,152906
297,963979	4,085274
298,561898	3,955998
299,159788	4,302735
299,757651	4,479109
300,355486	4,197564
300,953293	4,427638
301,551071	4,320668
302,148822	4,278257
302,746544	4,415610
303,344239	4,370754
303,941905	4,380481
304,539543	4,379333
305,137153	4,546262
305,734735	4,480087
306,332288	4,681263
306,929813	4,383578
307,527310	4,357293
308,124779	4,368706
308,722220	4,597025
309,319632	4,418630
309,917016	4,311290
310,514372	4,106119
311,111699	4,387344
311,708999	4,480059
312,306269	4,457416
312,903512	4,352825
313,500726	4,472813
314,097911	4,547534
314,695068	4,541409
315,292197	4,608981
315,889297	4,712885
316,486369	4,629293
317,083413	4,799776
317,680427	4,744106
318,277414	4,825420
318,874372	4,884772
319,471301	4,921556
320,068202	5,104078
320,665074	5,174125
321,261917	5,232297
321,858732	5,379455
322,455519	5,430751
323,052276	5,393750
323,649006	5,755606
324,245706	5,770817
324,842378	5,969720
325,439021	5,968978
326,035635	6,117105
326,632221	6,209124
327,228778	6,465925
327,825306	6,421897
328,421805	6,714527
329,018275	6,920951
329,614717	6,883485
330,211130	7,132165
330,807514	7,246850
331,403869	7,511253
332,000196	7,634909
332,596493	7,818648
333,192762	7,998099
333,789001	8,228451
334,385212	8,201976
334,981394	8,391024
335,577546	8,681468
336,173670	8,552864
336,769765	8,654070
337,365831	8,983521
337,961868	9,207280
338,557875	9,406031
339,153854	9,536152
339,749803	9,691423
340,345724	9,752100
340,941615	10,019852
341,537478	10,097010
342,133311	10,330361
342,729115	10,606401
343,324889	10,639743
343,920635	10,922848
344,516351	10,823035
345,112039	11,272030
345,707697	11,250229
346,303325	11,488366
346,898925	11,862883
347,494495	12,176179
348,090036	12,543335
348,685547	12,718332
349,281030	12,799757
349,876483	13,238275
350,471906	13,335794
351,067300	13,775025
351,662665	13,850196
352,258000	14,152190
352,853306	14,255300
353,448583	14,731855
354,043830	15,209486
354,639047	15,384549
355,234236	15,825834
355,829394	16,158369
356,424523	16,220288
357,019623	16,515569
357,614693	16,941806
358,209733	17,218799
358,804744	17,592154
359,399725	17,809795
359,994677	18,329738
360,589599	18,596654
361,184491	18,748058
361,779354	19,471954
362,374187	19,812767
362,968991	20,190812
363,563764	20,564267
364,158508	21,101672
364,753222	21,561390
365,347907	21,995088
365,942562	22,273411
366,537186	22,707029
367,131782	23,279413
367,726347	23,642562
368,320882	23,995956
368,915388	24,429817
369,509864	24,837634
370,104310	25,372334
370,698725	26,078471
371,293112	26,502174
371,887468	27,115196
372,481794	27,370601
373,076090	27,878141
373,670356	28,235518
374,264593	28,494549
374,858799	28,979250
375,452975	29,449920
376,047121	29,979749
376,641238	30,589471
377,235324	30,547904
377,829380	31,091147
378,423406	31,980523
379,017401	32,168926
379,611367	32,399921
380,205303	33,109718
380,799208	33,260831
381,393083	34,040196
381,986928	34,162697
382,580743	34,823784
383,174528	35,405245
383,768282	35,598440
384,362006	36,468054
384,955700	36,531993
385,549363	37,346135
386,142996	37,385546
386,736599	38,096787
387,330172	38,714353
387,923714	39,061484
388,517226	39,697038
389,110707	40,060941
389,704158	40,905273
390,297579	41,559437
390,890969	41,966541
391,484329	42,597716
392,077658	43,051201
392,670957	43,366532
393,264225	44,039763
393,857463	44,468308
394,450671	45,358894
395,043847	46,036659
395,636994	46,567752
396,230109	46,919109
396,823194	47,897153
397,416249	48,407681
398,009273	49,391652
398,602266	50,094402
399,195228	50,656066
399,788160	51,401309
400,381061	52,283001
400,973932	53,205732
401,566772	54,168069
402,159581	54,629115
402,752359	55,429013
403,345107	56,492962
403,937823	57,254417
404,530509	58,190844
405,123164	58,595206
405,715789	59,736290
406,308382	60,871434
406,900945	61,645788
407,493477	62,566579
408,085978	63,289050
408,678448	64,217714
409,270887	65,207486
409,863295	65,893606
410,455672	66,955656
411,048018	67,932264
411,640334	69,008145
412,232618	69,932300
412,824871	70,924483
413,417093	71,807397
414,009285	72,744151
414,601445	74,025625
415,193574	74,797730
415,785672	75,831059
416,377739	76,585141
416,969774	77,621043
417,561779	78,491713
418,153752	79,531563
418,745695	80,698256
419,337606	81,575373
419,929485	82,645739
420,521334	83,810452
421,113152	84,604760
421,704938	85,611072
422,296693	86,539366
422,888416	87,583869
423,480109	88,709978
424,071770	89,227808
424,663399	91,014306
425,254998	91,724164
425,846565	92,674368
426,438100	93,710377
427,029605	94,773123
427,621077	95,980998
428,212519	97,166641
428,803929	97,475554
429,395307	98,962858
429,986654	100,257506
430,577970	100,791511
431,169254	101,831145
431,760506	103,017718
432,351727	103,955923
432,942917	104,777886
433,534075	106,224667
434,125201	107,300852
434,716296	107,977549
435,307359	109,201834
435,898390	110,146335
436,489390	111,467992
437,080359	112,327668
437,671295	113,635805
438,262200	114,416618
438,853073	115,729969
439,443914	116,551500
440,034724	117,551910
440,625502	118,503199
441,216248	119,676398
441,806962	121,169850
442,397645	122,192543
442,988296	123,406872
443,578915	123,919371
444,169502	125,010568
444,760057	126,413066
445,350580	127,833759
445,941072	128,403009
446,531531	129,432042
447,121959	131,101995
447,712355	132,256571
448,302718	133,490052
448,893050	134,506693
449,483350	135,450172
450,073617	136,428480
450,663853	138,040680
451,254057	139,085416
451,844228	140,419115
452,434368	142,134445
453,024475	142,625235
453,614551	143,976787
454,204594	145,312647
454,794605	146,580313
455,384584	148,080427
455,974531	149,213759
456,564446	150,310997
457,154328	151,877375
457,744178	153,448889
458,333996	154,810134
458,923782	156,251851
459,513536	156,946767
460,103257	158,799309
460,692946	160,392375
461,282603	161,730074
461,872227	163,106513
462,461819	164,512647
463,051379	166,341629
463,640906	167,241847
464,230401	168,944829
464,819863	170,379042
465,409293	171,617919
465,998691	173,336138
466,588056	174,675406
467,177389	176,596912
467,766689	178,103930
468,355957	179,647548
468,945192	181,395169
469,534395	182,697448
470,123565	184,207167
470,712703	185,998467
471,301808	188,080630
471,890881	189,514024
472,479920	190,889629
473,068928	192,857919
473,657902	194,450633
474,246844	196,014724
474,835754	197,539275
475,424630	199,510754
476,013474	201,506557
476,602286	203,198623
477,191064	205,206799
477,779810	206,580929
478,368523	208,104926
478,957203	210,224928
479,545851	211,849352
480,134465	213,409147
480,723047	214,945259
481,311596	217,355272
481,900112	218,644545
482,488595	220,684808
483,077046	222,292938
483,665463	224,226843
484,253848	225,886429
484,842199	227,740505
485,430518	229,794182
486,018804	231,317170
486,607056	233,037884
487,195276	235,382112
487,783463	236,593853
488,371616	239,154441
488,959737	241,426685
489,547825	243,367605
490,135879	245,156953
490,723900	246,793562
491,311889	248,628729
491,899844	250,680099
492,487766	252,472363
493,075655	254,366619
493,663511	256,665483
494,251333	258,496868
494,839122	260,115867
495,426879	262,291406
496,014601	264,476649
496,602291	266,285948
497,189947	268,274570
497,777570	269,653566
498,365160	272,055698
498,952717	274,521477
499,540240	275,931853
500,127730	278,351269
500,715186	279,738475
501,302609	282,274509
501,889999	283,948365
502,477355	286,064207
503,064678	288,024567
503,651967	288,969223
504,239223	291,453529
504,826446	293,667952
505,413635	295,716578
506,000790	296,979909
506,587912	298,848016
507,175001	300,916697
507,762056	302,695064
508,349077	304,840554
508,936065	307,635179
509,523019	309,266767
510,109940	311,509529
510,696827	313,625400
511,283680	315,274341
511,870499	316,613600
512,457285	318,517820
513,044038	320,825260
513,630756	323,249407
514,217441	324,129919
514,804092	325,984773
515,390710	328,551490
515,977293	329,614652
516,563843	332,765190
517,150359	334,109395
517,736841	335,397936
518,323290	337,701550
518,909704	340,023237
519,496085	342,030212
520,082432	343,531364
520,668744	344,904049
521,255023	347,477952
521,841268	349,731175
522,427480	351,977108
523,013657	353,763097
523,599800	355,187138
524,185909	357,375409
524,771984	358,738583
525,358025	360,950853
525,944032	363,006058
526,530006	365,601099
527,115945	367,811247
527,701849	368,220019
528,287720	371,235796
528,873557	372,497363
529,459360	374,071150
530,045128	377,031782
530,630862	379,017111
531,216562	381,246717
531,802228	382,986931
532,387860	385,423052
532,973457	387,228846
533,559021	389,137998
534,144550	391,161821
534,730044	393,757870
535,315505	395,315033
535,900931	397,350452
536,486323	399,262107
537,071680	401,460262
537,657003	403,361003
538,242292	406,477445
538,827546	408,020293
539,412766	410,531997
539,997952	412,519818
540,583103	413,992173
541,168219	416,484028
541,753302	418,836256
542,338349	421,010503
542,923363	423,188322
543,508341	425,910548
544,093286	428,170993
544,678195	429,537060
545,263070	431,898381
545,847911	432,886645
546,432717	436,074197
547,017488	438,240040
547,602225	439,986990
548,186927	442,877552
548,771594	444,856221
549,356227	446,940553
549,940825	449,292312
550,525389	451,155937
551,109917	453,568527
551,694411	454,918786
552,278870	458,024666
552,863295	460,569137
553,447685	463,019372
554,032039	464,213494
554,616360	466,826783
555,200645	469,245095
555,784895	470,770594
556,369111	473,559803
556,953291	475,717994
557,537437	478,165655
558,121548	480,912725
558,705624	483,609839
559,289665	485,689446
559,873671	487,920502
560,457642	490,558637
561,041578	492,563955
561,625480	495,464457
562,209346	496,651200
562,793177	499,503225
563,376973	501,757277
563,960734	504,717936
564,544460	506,027899
565,128151	509,192988
565,711806	510,335813
566,295427	514,042462
566,879013	516,841460
567,462563	519,294518
568,046078	521,244501
568,629558	523,362581
569,213003	525,201125
569,796412	528,915742
570,379787	531,354393
570,963126	533,567421
571,546429	535,774711
572,129698	538,092614
572,712931	541,081055
573,296129	544,170643
573,879292	547,677222
574,462419	548,839082
575,045511	551,013663
575,628567	553,616798
576,211588	556,338995
576,794574	559,807502
577,377524	561,829637
577,960439	564,382861
578,543319	568,195814
579,126163	570,982465
579,708971	573,369340
580,291744	577,475492
580,874481	578,814923
581,457183	580,988103
582,039850	584,757344
582,622480	587,638202
583,205076	589,763093
583,787635	591,189012
584,370159	594,085601
584,952648	595,846203
585,535100	598,250819
586,117517	600,734117
586,699899	603,884973
587,282245	605,330524
587,864555	608,361369
588,446829	610,667443
589,029067	613,895825
589,611270	616,154332
590,193437	619,243502
590,775568	622,153194
591,357664	624,682208
591,939724	626,908550
592,521747	630,067604
593,103735	633,323999
593,685687	635,108357
594,267604	638,069290
594,849484	640,518536
595,431328	643,221050
596,013137	646,602213
596,594909	649,789150
597,176646	653,076323
597,758346	656,457388
598,340011	659,173607
598,921640	661,138616
599,503232	664,044196
600,084789	665,721100
600,666309	666,825737
601,247794	669,767492
601,829242	671,654551
602,410654	674,809556
602,992031	676,886073
603,573371	680,417430
604,154674	684,153734
604,735942	686,716900
605,317174	690,339640
605,898369	693,045728
606,479528	694,398884
607,060651	696,936270
607,641738	699,156430
608,222788	702,739130
608,803802	705,165902
609,384780	708,344905
609,965722	710,224355
610,546627	712,627095
611,127496	714,713676
611,708328	716,919949
612,289124	719,795923
612,869884	723,241887
613,450607	726,874635
614,031294	730,574400
614,611945	732,950193
615,192559	734,407040
615,773137	737,445515
616,353678	739,326687
616,934182	741,316104
617,514651	745,586038
618,095082	747,032306
618,675477	750,149680
619,255836	752,390886
619,836158	757,131278
620,416443	758,155013
620,996692	761,452352
621,576904	762,473863
622,157080	766,484005
622,737219	771,075298
623,317321	773,287374
623,897386	777,659208
624,477415	777,891523
625,057407	779,437160
625,637363	783,493746
626,217281	784,280407
626,797163	786,647080
627,377008	792,277537
627,956816	797,711601
628,536588	797,209398
629,116323	797,036284
629,696020	796,766606
630,275681	801,057693
630,855306	802,579323
631,434893	804,593952
632,014443	808,661412
632,593956	811,260894
633,173433	814,605914
633,752872	816,250229
634,332275	819,430704
634,911641	819,700179
635,490969	823,280366
636,070261	826,126921
636,649515	829,435992
637,228733	832,477988
637,807913	833,974872
638,387057	836,567426
638,966163	838,492550
639,545232	841,645675
640,124264	844,064856
640,703259	846,788674
641,282217	849,999733
641,861137	851,697603
642,440021	851,903130
643,018867	855,994841
643,597676	861,137295
644,176448	862,320881
644,755182	864,097557
645,333879	866,134998
645,912539	869,401240
646,491162	869,662764
647,069747	871,690687
647,648295	876,902201
648,226806	880,036902
648,805279	879,827752
649,383715	882,384874
649,962114	883,930662
650,540475	887,536445
651,118798	890,518762
651,697085	891,014977
652,275334	894,332962
652,853545	899,476908
653,431719	898,478347
654,009855	901,452875
654,587954	903,187948
655,166015	905,333003
655,744039	908,134419
656,322025	912,955062
656,899974	915,194322
657,477885	916,465373
658,055758	917,320922
658,633594	920,981654
659,211392	922,146522
659,789153	924,649903
660,366876	925,654634
660,944561	929,922550
661,522208	932,191657
662,099818	934,278520
662,677390	936,742721
663,254924	938,070171
663,832421	941,216740
664,409879	943,606953
664,987300	945,306764
665,564683	947,100658
666,142028	948,979529
666,719336	951,255801
667,296605	952,212186
667,873837	952,240991
668,451031	952,446691
669,028186	956,110015
669,605304	955,513724
670,182384	959,547453
670,759426	961,470069
671,336430	961,998090
671,913396	963,121554
672,490324	964,542710
673,067214	965,794266
673,644066	970,425150
674,220880	972,923634
674,797656	974,290624
675,374394	977,209171
675,951093	981,420288
676,527755	983,529438
677,104378	987,849158
677,680964	989,604374
678,257511	994,294854
678,834020	995,809161
679,410491	998,047195
679,986923	999,676441
680,563317	1000,146706
681,139673	1001,984599
681,715991	1003,901814
682,292271	1005,188825
682,868512	1008,381199
683,444715	1011,102928
684,020880	1013,030332
684,597006	1012,968026
685,173094	1013,885018
